Date,Price,Open,High,Low,Vol.,Change %
06/01/2023,11.175,11.25,11.4,10.875,,-0.67%
05/31/2023,11.25,11.3,11.45,10.875,,-1.10%
05/30/2023,11.375,11.25,11.45,11,,4.36%
05/29/2023,10.9,11.75,11.475,10.875,,-6.44%
05/26/2023,11.65,11.25,11.65,10.8,,4.25%
05/25/2023,11.175,10.975,11.4,10.775,,3.00%
05/24/2023,10.85,10.9,11.225,10.65,,-1.36%
05/23/2023,11,10.85,11.05,10.55,,1.38%
05/22/2023,10.85,10.725,11.275,10.475,,1.17%
05/19/2023,10.725,10.75,11.05,10.425,,-0.23%
05/18/2023,10.75,10.75,11.05,10.4,,-0.92%
05/17/2023,10.85,11.2,11.45,10.725,,-3.12%
05/16/2023,11.2,11.05,11.425,10.835,,0.45%
05/15/2023,11.15,11.75,11.775,10.835,,-4.50%
05/12/2023,11.675,11.675,11.8,11.515,,0.00%
05/11/2023,11.675,11.7,11.825,11.55,,-0.85%
05/10/2023,11.775,11.7,11.825,11.575,,0.00%
05/09/2023,11.775,11.775,12.25,11.625,,0.00%
05/08/2023,11.775,11.75,11.825,11.6,,-0.21%
05/05/2023,11.8,11.8,11.825,11.625,,0.21%
05/04/2023,11.775,11.8,11.85,11.65,,-0.21%
05/03/2023,11.8,11.8,11.85,11.65,,0.21%
05/02/2023,11.775,11.75,12.25,11.625,,-0.21%
05/01/2023,11.8,11.75,11.8,11.75,,0.00%
04/28/2023,11.8,11.8,12,11.5,,0.00%
04/27/2023,11.8,11.85,12,11.6,,-0.42%
04/26/2023,11.85,11.75,12.325,11.7,,0.85%
04/25/2023,11.75,11.75,12.025,11.575,,-0.42%
04/24/2023,11.8,11.75,11.85,11.65,,-0.42%
04/21/2023,11.85,11.85,11.95,11.275,,0.85%
04/20/2023,11.75,11.95,12.025,11.625,,-1.67%
04/19/2023,11.95,11.9,12.45,11.625,,0.42%
04/18/2023,11.9,11.75,12.075,11.7,,0.85%
04/17/2023,11.8,11.75,12.025,11.35,,1.07%
04/14/2023,11.675,11.2,11.85,11,,3.32%
04/13/2023,11.3,11.2,11.55,10.925,,0.89%
04/12/2023,11.2,10.9,11.2,10.7,,2.75%
04/11/2023,10.9,10.7,11,10.6,,0.93%
04/10/2023,10.8,10.75,10.8,10.725,,0.47%
04/07/2023,10.75,10.75,10.75,10.75,,-1.38%
04/06/2023,10.9,10.85,10.95,10.625,,0.93%
04/05/2023,10.8,10.85,11.15,10.575,,0.47%
04/04/2023,10.75,10.85,11.2,10.7,,-1.38%
04/03/2023,10.9,11.75,11.775,10.8,,-5.63%
03/31/2023,11.55,11.7,11.85,11.55,,-1.28%
03/30/2023,11.7,11.875,12.075,11.65,,-1.47%
03/29/2023,11.875,11.95,12.15,11.5,,-0.63%
03/28/2023,11.95,12.05,12.1,11.95,,-0.83%
03/27/2023,12.05,11.85,12.5,11.65,,-1.23%
03/24/2023,12.2,12.3,12.45,12.075,,-0.81%
03/23/2023,12.3,11.95,12.4,12.2,,-0.40%
03/22/2023,12.35,12.3,12.35,12.0505,,0.41%
03/21/2023,12.3,12.35,12.45,12.25,,-0.40%
03/20/2023,12.35,12.4,12.5,12.3,,-0.80%
03/17/2023,12.45,12.45,12.5,12.45,,0.00%
03/16/2023,12.45,12.45,12.5,12.3,,0.00%
03/15/2023,12.45,12.15,12.5,12.15,,2.47%
03/14/2023,12.15,12.3,12.35,12,,-1.22%
03/13/2023,12.3,12.275,12.5,12.15,,-0.40%
03/10/2023,12.35,12.3,12.45,12.11,,0.82%
03/09/2023,12.25,12.25,12.35,12.175,,0.00%
03/08/2023,12.25,12.45,12.475,12.025,,-1.61%
03/07/2023,12.45,12.55,12.65,12.275,,-0.80%
03/06/2023,12.55,12.55,12.55,12.55,,0.00%
03/03/2023,12.55,12.75,12.925,12.55,,-2.33%
03/02/2023,12.85,12.85,12.925,12.575,,0.00%
03/01/2023,12.85,12.85,12.9,12.625,,0.00%
02/28/2023,12.85,12.85,12.9,12.6,,0.00%
02/27/2023,12.85,12.8,12.9,12.795,,-0.19%
02/24/2023,12.875,12.875,12.9,12.75,,-0.19%
02/23/2023,12.9,12.9,12.9,12.775,,0.00%
02/22/2023,12.9,12.85,12.95,12.75,,0.39%
02/21/2023,12.85,12.75,12.9,12.25,,0.78%
02/20/2023,12.75,12.75,12.75,12.375,,3.03%
02/17/2023,12.375,12.375,12.8,12.3,,0.00%
02/16/2023,12.375,12.375,12.5,12.225,,0.00%
02/15/2023,12.375,12.35,12.395,12.225,,0.20%
02/14/2023,12.35,12.25,12.375,12.2,,0.82%
02/13/2023,12.25,12.225,12.3,12.075,,0.41%
02/10/2023,12.2,12.2,12.275,12.125,,0.00%
02/09/2023,12.2,12.175,12.25,11.9,,0.21%
02/08/2023,12.175,12.175,12.2,12.15,,-0.20%
02/07/2023,12.2,12.25,12.25,12.15,,-0.41%
02/06/2023,12.25,12.25,12.25,12.175,,0.00%
02/03/2023,12.25,12.25,12.25,12.175,,0.00%
02/02/2023,12.25,12.35,12.35,12.2,,-0.81%
02/01/2023,12.35,12.3,12.5,12.2,,-1.20%
01/31/2023,12.5,12.35,12.5,12.25,,1.21%
01/30/2023,12.35,11.75,12.45,11.75,,-0.40%
01/27/2023,12.4,11.75,12.45,11.75,,0.00%
01/26/2023,12.4,12.4,12.45,12.325,,0.00%
01/25/2023,12.4,12.4,12.4,12.225,8.71K,0.00%
01/24/2023,12.4,12.4,12.4,11.975,14.88K,0.00%
01/23/2023,12.4,11.75,12.4,11.75,13.09K,3.33%
01/20/2023,12,12,12.3,11.75,9.47K,-3.23%
01/19/2023,12.4,12,12.4,11.75,5.82K,3.33%
01/18/2023,12,12,12.3,11.75,1.05K,0.00%
01/17/2023,12,12,12.25,11.75,6.36K,0.00%
01/16/2023,12,11.75,12,11.75,0.15K,0.00%
01/13/2023,12,12,12.1,11.75,5.24K,0.00%
01/12/2023,12,12,12.025,11.75,0.27K,0.00%
01/11/2023,12,10.3,12.05,10.25,2.40K,16.50%
01/10/2023,10.3,10.35,10.6,9.85,8.99K,3.00%
01/09/2023,10,10,10,10,,-4.76%
01/06/2023,10.5,10.3,10.5,9.75,1.26K,2.94%
01/05/2023,10.2,10.3,10.3,10.05,15.08K,-0.97%
01/04/2023,10.3,10.3,10.3,10,11.75K,0.00%
01/03/2023,10.3,10.3,10.39,9.9,13.29K,3.21%
01/02/2023,9.98,9.98,9.98,9.98,,0.00%
12/30/2022,9.98,10.2,10.49,9.85,8.34K,-2.16%
12/29/2022,10.2,10,10.6,9.65,6.57K,2.00%
12/28/2022,10,10,10.6,9.65,9.46K,0.00%
12/27/2022,10,10,10,10,,0.00%
12/26/2022,10,10,10,10,,0.00%
12/23/2022,10,9.4975,10,9.25,2.99K,5.29%
12/22/2022,9.4975,9.15,9.5,9,0.12K,-0.03%
12/21/2022,9.5,8.9,10,8.9,3.94K,6.74%
12/20/2022,8.9,8.9,9.35,8.9,0.44K,-1.11%
12/19/2022,9,9,9.05,8.9,11.98K,-0.55%
12/16/2022,9.05,8.5,9.125,8.5,10.72K,8.38%
12/15/2022,8.35,9.5,9.5,8.25,3.57K,-12.11%
12/14/2022,9.5,11.125,11.125,9.25,12.32K,-14.61%
12/13/2022,11.125,11.75,12.25,10.55,0.40K,-7.29%
12/12/2022,12,13,13,12,0.15K,-6.98%
12/09/2022,12.9,13,13.15,12.75,1.95K,-0.77%
12/08/2022,13,13,13,12.75,0.07K,0.00%
12/07/2022,13,13.05,13.55,12.85,0.56K,-0.38%
12/06/2022,13.05,13.425,13.725,12.95,10.20K,-3.69%
12/05/2022,13.55,14,14.125,13.375,0.07K,-3.21%
12/02/2022,14,13.95,14,13.95,0.00K,-0.71%
12/01/2022,14.1,14.4,14.4,13.7,2.58K,-2.08%
11/30/2022,14.4,14.4,14.5,14,13.44K,0.00%
11/29/2022,14.4,14.5,14.625,14.3,0.16K,-0.69%
11/28/2022,14.5,14.5,14.625,14.375,1.56K,0.00%
11/25/2022,14.5,14.5,14.5,14.5,,0.00%
11/24/2022,14.5,14.5,14.5,14.5,,0.00%
11/23/2022,14.5,14.5,14.5,14.5,,0.00%
11/22/2022,14.5,14.5,14.5,14.5,,0.00%
11/21/2022,14.5,14.5,14.525,14.375,0.08K,0.00%
11/18/2022,14.5,14.5,14.6,14.275,1.02K,0.00%
11/17/2022,14.5,14.5,14.65,14.5,,0.00%
11/16/2022,14.5,14.5,14.5,14.5,,0.00%
11/15/2022,14.5,14.5,14.7,14,8.77K,0.00%
11/14/2022,14.5,14.5,14.5,14.5,,0.00%
11/11/2022,14.5,14.75,14.75,14.125,0.06K,-1.69%
11/10/2022,14.75,14.515,14.75,14.325,0.42K,1.72%
11/09/2022,14.5,14.5,14.55,14.25,4.85K,0.00%
11/08/2022,14.5,14.25,14.5,14.1,5.84K,1.75%
11/07/2022,14.25,13.75,14.25,13.75,6.03K,0.00%
11/04/2022,14.25,14,14.25,13.505,8.61K,4.01%
11/03/2022,13.7,13.505,13.7,13.13,2.96K,0.00%
11/02/2022,13.7,14,14,13.125,7.21K,-2.14%
11/01/2022,14,14,14,13.5,0.19K,0.00%
10/31/2022,14,14,14.05,14,0.10K,0.00%
10/28/2022,14,14,14.05,13.8,11.40K,0.00%
10/27/2022,14,14,14.05,13.8,31.18K,0.00%
10/26/2022,14,14.025,14.05,13.75,9.34K,0.00%
10/25/2022,14,14,14,13.75,0.00K,0.00%
10/24/2022,14,14,14,13.75,12.94K,2.75%
10/21/2022,13.625,13.125,13.625,13.125,10.77K,3.81%
10/20/2022,13.125,12.55,13.15,12.5,6.89K,4.58%
10/19/2022,12.55,11.75,12.55,11.6,0.50K,6.81%
10/18/2022,11.75,11.75,11.775,11.5,,0.00%
10/17/2022,11.75,11,11.75,10.9,10.03K,5.86%
10/14/2022,11.1,10.625,11.125,10.625,15.12K,2.54%
10/13/2022,10.825,10.625,10.95,10.475,13.40K,3.10%
10/12/2022,10.5,10.625,10.85,10.425,13.91K,0.00%
10/11/2022,10.5,10.625,10.75,10.35,11.97K,2.94%
10/10/2022,10.2,10.45,10.675,10.19,0.96K,-1.92%
10/07/2022,10.4,10.45,10.65,10.25,0.21K,-0.48%
10/06/2022,10.45,10.15,10.65,10.13,0.10K,1.95%
10/05/2022,10.25,10.35,10.5,10.35,0.20K,0.49%
10/04/2022,10.2,10.375,10.575,10.18,0.01K,-0.49%
10/03/2022,10.25,10.45,10.475,10.13,2.47K,0.99%
09/30/2022,10.15,10.45,10.45,10.14,7.93K,0.50%
09/29/2022,10.1,10.45,10.45,10.14,13.56K,-0.49%
09/28/2022,10.15,10.45,10.45,10.14,9.94K,0.00%
09/27/2022,10.15,10.25,10.45,10.05,9.15K,0.50%
09/26/2022,10.1,10.2,10.375,10.05,10.90K,1.00%
09/23/2022,10,10.135,10.3,10,5.33K,-0.99%
09/22/2022,10.1,10.1,10.25,9.975,12.26K,1.51%
09/21/2022,9.95,10.1,10.1475,10.05,0.12K,0.00%
09/20/2022,9.95,10.12,10.175,9.9075,8.98K,0.51%
09/19/2022,9.9,10.0975,10.15,9.915,3.72K,-0.50%
09/16/2022,9.95,10.05,10.15,9.92,3.17K,0.51%
09/15/2022,9.9,10.175,10.175,9.91,0.28K,-0.20%
09/14/2022,9.92,10.07,10.175,9.885,0.27K,0.20%
09/13/2022,9.9,10.05,10.125,9.875,0.53K,0.00%
09/12/2022,9.9,10,10.1,9.85,0.27K,-0.50%
09/09/2022,9.95,9.95,10.125,9.8,3.36K,1.53%
09/08/2022,9.8,9.9325,10.05,9.825,26.63K,-1.01%
09/07/2022,9.9,9.95,10.05,9.8,25.79K,1.02%
09/06/2022,9.8,9.95,10.075,9.8,0.39K,0.00%
09/05/2022,9.8,9.925,10.1,9.7,0.47K,0.00%
09/02/2022,9.8,9.925,10.075,9.675,5.17K,-1.01%
09/01/2022,9.9,9.925,10.1,9.825,0.09K,-0.50%
08/31/2022,9.95,9.975,10.1,9.825,2.83K,1.02%
08/30/2022,9.85,9.925,10.075,9.825,0.18K,0.00%
08/29/2022,9.85,9.925,10.085,9.825,0.12K,0.00%
08/26/2022,9.85,9.925,10.075,9.875,6.43K,-1.01%
08/25/2022,9.95,9.9,10.025,9.87,0.15K,1.53%
08/24/2022,9.8,9.975,10.075,9.7,7.44K,0.00%
08/23/2022,9.8,9.915,9.96,9.675,0.27K,-0.51%
08/22/2022,9.85,9.75,9.96,9.65,9.97K,3.14%
08/19/2022,9.55,9.725,9.9475,9.65,0.02K,-2.55%
08/18/2022,9.8,9.575,9.94,9.375,0.73K,-1.01%
08/17/2022,9.9,9.5,9.94,9.2,0.03K,7.03%
08/16/2022,9.25,9.3,9.775,9.225,11.11K,1.65%
08/15/2022,9.1,8.93,9.55,8.85,7.72K,2.82%
08/12/2022,8.85,9.025,9.1,8.8,14.87K,0.00%
08/11/2022,8.85,8.93,9.05,8.525,15.97K,0.00%
08/10/2022,8.85,8.87,8.975,8.675,14.19K,1.14%
08/09/2022,8.75,8.6,8.92,8.57,13.74K,2.34%
08/08/2022,8.55,8.5,8.85,8.5,9.35K,0.59%
08/05/2022,8.5,8.5,8.725,8.45,10.63K,1.19%
08/04/2022,8.4,8.5,8.5,8.5,,1.20%
08/03/2022,8.3,8.65,8.74,8.4,12.35K,-1.78%
08/02/2022,8.45,8.5,8.65,8.375,9.32K,1.20%
08/01/2022,8.35,8.45,8.6,8.25,10.04K,0.60%
07/29/2022,8.3,8.45,8.575,8.25,12.10K,0.36%
07/28/2022,8.27,8.46,8.52,8.1,2.95K,-1.08%
07/27/2022,8.36,8.275,8.46,8.2,13.68K,4.50%
07/26/2022,8,8.095,8.475,8.095,13.19K,-1.84%
07/25/2022,8.15,8.09,8.375,8,14.77K,2.52%
07/22/2022,7.95,8.145,8.255,7.9,8.71K,-0.63%
07/21/2022,8,8.225,8.3,7.9,16.71K,0.00%
07/20/2022,8,8.275,8.3,7.9,7.75K,1.91%
07/19/2022,7.85,8.12,8.325,7.875,8.53K,-2.48%
07/18/2022,8.05,8.09,8.1625,8.03,11.87K,0.88%
07/15/2022,7.98,8.075,8.175,7.98,10.12K,-0.87%
07/14/2022,8.05,8.1,8.175,8,30.83K,1.26%
07/13/2022,7.95,8.07,8.16,7.9,17.67K,1.92%
07/12/2022,7.8,8.15,8.205,7.9,12.46K,-3.11%
07/11/2022,8.05,8.15,8.15,8.09,0.00K,0.63%
07/08/2022,8,8.03,8.165,7.94,10.05K,1.91%
07/07/2022,7.85,8.03,8.085,7.85,4.37K,0.00%
07/06/2022,7.85,8.025,8.085,7.925,9.64K,0.00%
07/05/2022,7.85,8.04,8.07,7.91,13.42K,0.64%
07/04/2022,7.8,7.955,8.08,7.9,13.24K,-0.64%
07/01/2022,7.85,8.025,8.08,7.925,15.17K,0.00%
06/30/2022,7.85,8.025,8.08,7.9,10.20K,0.00%
06/29/2022,7.85,7.95,8.08,7.8,10.66K,0.64%
06/28/2022,7.8,7.95,8.025,7.875,10.74K,0.00%
06/27/2022,7.8,7.955,7.98,7.875,12.97K,0.00%
06/24/2022,7.8,7.95,7.985,7.875,27.75K,0.00%
06/23/2022,7.8,7.95,7.98,7.74,13.96K,0.00%
06/22/2022,7.8,7.95,7.985,7.8,12.71K,0.00%
06/21/2022,7.8,7.95,8.005,7.8,13.11K,0.00%
06/20/2022,7.8,7.875,7.975,7.775,10.86K,-0.64%
06/17/2022,7.85,7.95,7.98,7.75,4.47K,0.00%
06/16/2022,7.85,7.875,7.975,7.7,9.83K,0.00%
06/15/2022,7.85,7.95,8,7.725,8.61K,2.35%
06/14/2022,7.67,7.95,7.975,7.725,10.59K,-1.67%
06/13/2022,7.8,7.925,7.975,7.75,8.53K,0.65%
06/10/2022,7.75,7.875,8,7.8495,10.74K,0.65%
06/09/2022,7.7,7.875,8,7.75,16.06K,0.00%
06/08/2022,7.7,7.875,7.9251,7.7,5.70K,0.00%
06/07/2022,7.7,7.875,7.925,7.7,12.03K,0.00%
06/06/2022,7.7,7.85,7.925,7.7,0.35K,-1.28%
06/03/2022,7.8,7.75,7.925,7.65,24.72K,1.96%
06/02/2022,7.65,7.8,7.925,7.65,30.32K,0.00%
06/01/2022,7.65,7.775,7.925,7.7,22.19K,0.00%
05/31/2022,7.65,7.775,7.85,7.65,21.79K,0.66%
05/30/2022,7.6,7.805,7.835,7.65,21.48K,0.00%
05/27/2022,7.6,7.775,7.84,7.775,10.42K,0.00%
05/26/2022,7.6,7.775,7.83,7.75,21.97K,0.00%
05/25/2022,7.6,7.775,7.81,7.5,12.63K,0.00%
05/24/2022,7.6,7.775,7.815,7.6,8.47K,0.66%
05/23/2022,7.55,7.775,7.8,7.5,9.35K,0.00%
05/20/2022,7.55,7.7,7.79,7.575,13.23K,0.67%
05/19/2022,7.5,7.7,7.7775,7.6,16.90K,0.00%
05/18/2022,7.5,7.7,7.775,7.525,18.20K,0.00%
05/17/2022,7.5,7.7,7.775,7.55,11.07K,0.00%
05/16/2022,7.5,7.7,7.775,7.44,18.33K,1.35%
05/13/2022,7.4,7.525,7.7,7.425,18.78K,1.37%
05/12/2022,7.3,7.525,7.68,7.375,17.51K,0.00%
05/11/2022,7.3,7.525,7.6,7.5,5.46K,0.00%
05/10/2022,7.3,7.525,7.63,7.425,3.31K,0.00%
05/09/2022,7.3,7.6,7.63,7.35,19.84K,-1.35%
05/06/2022,7.4,7.525,7.64,7.35,19.50K,1.37%
05/05/2022,7.3,7.525,7.66,7.4,9.14K,0.00%
05/04/2022,7.3,7.475,7.635,7.275,9.34K,0.00%
05/03/2022,7.3,7.475,7.475,7.475,,0.00%
05/02/2022,7.3,7.525,7.525,7.525,,0.00%
04/29/2022,7.3,7.6,7.6,7.475,8.92K,0.00%
04/28/2022,7.3,7.6,7.64,7.45,12.15K,0.00%
04/27/2022,7.3,7.525,7.65,7.45,10.98K,0.00%
04/26/2022,7.3,7.475,7.665,7.45,10.87K,0.00%
04/25/2022,7.3,7.475,7.65,7.45,11.39K,-2.01%
04/22/2022,7.45,7.525,7.65,7.375,12.97K,2.05%
04/21/2022,7.3,7.475,7.615,7.45,9.12K,-0.27%
04/20/2022,7.32,7.475,7.655,7.4,7.62K,-1.74%
04/19/2022,7.45,7.4,7.6,7.275,5.33K,0.00%
04/18/2022,7.45,7.45,7.45,7.45,,0.00%
04/15/2022,7.45,7.45,7.45,7.45,,0.00%
04/14/2022,7.45,7.575,7.64,7.575,0.08K,0.68%
04/13/2022,7.4,7.475,7.65,7.4,0.04K,-0.67%
04/12/2022,7.45,7.475,7.605,7.425,0.13K,2.05%
04/11/2022,7.3,7.4,7.67,7.4,0.15K,-1.35%
04/08/2022,7.4,7.475,7.575,7.4,0.04K,0.00%
04/07/2022,7.4,7.475,7.575,7.405,0.11K,0.00%
04/06/2022,7.4,7.475,7.55,7.4,0.07K,1.09%
04/05/2022,7.32,7.45,7.525,7.4,0.01K,0.27%
04/04/2022,7.3,7.475,7.575,7.4,0.18K,0.00%
04/01/2022,7.3,7.575,7.6,7.4,13.01K,0.00%
03/31/2022,7.3,7.575,7.6,7.4,8.33K,0.00%
03/30/2022,7.3,7.575,7.6,7.35,10.01K,-2.01%
03/29/2022,7.45,7.475,7.625,7.4,7.19K,0.00%
03/28/2022,7.45,7.475,7.575,7.35,0.05K,0.68%
03/25/2022,7.4,7.475,7.575,7.325,0.04K,2.21%
03/24/2022,7.24,7.425,7.525,7.345,0.01K,-2.82%
03/23/2022,7.45,7.3,7.65,7.3,0.17K,0.68%
03/22/2022,7.4,7.3,7.5,7.2,0.17K,0.68%
03/21/2022,7.35,7.325,7.5,7.2,0.04K,0.00%
03/18/2022,7.35,7.225,7.475,7.2,0.09K,2.80%
03/17/2022,7.15,7.3,7.45,7.075,0.28K,0.00%
03/16/2022,7.15,7.15,7.425,7.085,0.20K,2.14%
03/15/2022,7,7.15,7.3,7.075,0.29K,0.00%
03/14/2022,7,7.1,7.35,6.955,9.57K,0.43%
03/11/2022,6.97,7.1,7.26,6.98,0.21K,0.29%
03/10/2022,6.95,7.05,7.195,6.985,10.56K,0.00%
03/09/2022,6.95,7.05,7.235,6.895,3.89K,0.00%
03/08/2022,6.95,7.075,7.175,6.96,10.36K,-0.71%
03/07/2022,7,7.075,7.075,7.075,,0.72%
03/04/2022,6.95,6.91,7.175,6.85,12.82K,2.81%
03/03/2022,6.76,6.815,7.16,6.74,8.14K,0.90%
03/02/2022,6.7,6.85,6.975,6.65,9.37K,3.08%
03/01/2022,6.5,6.785,6.845,6.625,0.13K,-2.26%
02/28/2022,6.65,6.825,6.835,6.62,0.06K,0.76%
02/25/2022,6.6,6.77,6.8525,6.645,0.07K,0.76%
02/24/2022,6.55,6.7,6.8,6.5213,2.09K,0.00%
02/23/2022,6.55,6.65,6.785,6.54,6.93K,1.55%
02/22/2022,6.45,6.55,6.775,6.5,2.33K,0.00%
02/21/2022,6.45,6.59,6.775,6.425,7.97K,0.78%
02/18/2022,6.4,6.56,6.675,6.35,3.83K,0.00%
02/17/2022,6.4,6.55,6.56,6.32,6.73K,0.79%
02/16/2022,6.35,6.495,6.605,6.4,0.19K,-1.70%
02/15/2022,6.46,6.53,6.59,6.45,0.01K,0.62%
02/14/2022,6.42,6.455,6.535,6.35,0.02K,2.72%
02/11/2022,6.25,6.4,6.525,6.275,2.27K,-0.32%
02/10/2022,6.27,6.4,6.51,6.2,10.11K,0.16%
02/09/2022,6.26,6.375,6.495,6.245,8.42K,0.16%
02/08/2022,6.25,6.08,6.45,6.05,2.51K,2.46%
02/07/2022,6.1,6.41,6.475,6.195,0.04K,-2.40%
02/04/2022,6.25,6.35,6.475,6.175,0.40K,0.00%
02/03/2022,6.25,6.295,6.45,6.2,0.12K,0.00%
02/02/2022,6.25,6.425,6.515,6.175,0.17K,2.46%
02/01/2022,6.1,6.2,6.4,6.15,0.14K,0.00%
01/31/2022,6.1,6.375,6.375,5.9975,0.09K,-0.81%
01/28/2022,6.15,6.275,6.3825,6.125,0.15K,0.00%
01/27/2022,6.15,6.275,6.35,6.15,0.07K,0.99%
01/26/2022,6.09,6.275,6.3863,6.105,0.09K,-0.16%
01/25/2022,6.1,6.27,6.33,6.0375,0.18K,0.00%
01/24/2022,6.1,6.33,6.33,6.0375,0.01K,0.00%
01/21/2022,6.1,6.24,6.33,6.115,7.41K,0.16%
01/20/2022,6.09,6.2675,6.35,6.12,12.33K,0.00%
01/19/2022,6.09,6.24,6.355,6.09,8.44K,0.50%
01/18/2022,6.06,6.1925,6.325,6.1125,9.87K,-0.49%
01/17/2022,6.09,6.23,6.3413,6.12,7.98K,0.16%
01/14/2022,6.08,6.22,6.3,6.11,0.03K,0.50%
01/13/2022,6.05,6.175,6.3,6.08,6.15K,0.00%
01/12/2022,6.05,6.175,6.3,6.105,0.01K,0.33%
01/11/2022,6.03,6.175,6.3,6.09,0.02K,0.00%
01/10/2022,6.03,6.205,6.3,6.14,8.78K,-0.33%
01/07/2022,6.05,6.05,6.05,6.05,,0.00%
01/06/2022,6.05,6.28,6.28,6.105,4.00K,0.00%
01/05/2022,6.05,6.29,6.29,6.135,0.06K,0.00%
01/04/2022,6.05,6.08,6.28,6.08,0.94K,0.33%
01/03/2022,6.03,6.15,6.15,6.15,,0.00%
12/31/2021,6.03,6.1843,6.1843,6.095,9.98K,0.00%
12/30/2021,6.03,6.165,6.28,6.095,9.37K,0.00%
12/29/2021,6.03,6.175,6.28,6.095,4.03K,0.00%
12/28/2021,6.03,6.15,6.15,6.15,,0.00%
12/27/2021,6.03,6.15,6.15,6.15,,0.00%
12/24/2021,6.03,6.22,6.28,6.095,0.02K,0.00%
12/23/2021,6.03,6.095,6.28,6.095,0.01K,-0.33%
12/22/2021,6.05,6.175,6.28,6.095,0.09K,0.00%
12/21/2021,6.05,6.175,6.28,6.09,0.02K,0.00%
12/20/2021,6.05,6.155,6.28,6.095,0.03K,0.00%
12/17/2021,6.05,6.225,6.275,6.0875,0.06K,0.00%
12/16/2021,6.05,6.175,6.275,6.1,0.12K,0.33%
12/15/2021,6.03,6.0875,6.275,6.0725,0.10K,0.17%
12/14/2021,6.02,6.13,6.27,6.075,0.02K,0.17%
12/13/2021,6.01,6.0875,6.27,6.0375,0.03K,0.00%
12/10/2021,6.01,6.26,6.26,6.085,0.01K,0.00%
12/09/2021,6.01,6.175,6.25,6.07,0.10K,0.17%
12/08/2021,6,6.09,6.24,6.0725,0.04K,0.33%
12/07/2021,5.98,6.09,6.23,6.075,0.01K,-1.16%
12/06/2021,6.05,6.22,6.23,6.075,0.14K,0.33%
12/03/2021,6.03,6.165,6.165,6.0875,0.05K,0.50%
12/02/2021,6,6.22,6.22,6.08,0.02K,-0.50%
12/01/2021,6.03,6.15,6.21,6.09,6.82K,0.00%
11/30/2021,6.03,6.145,6.175,6.0875,13.55K,0.00%
11/29/2021,6.03,6.09,6.21,6.0725,10.82K,0.84%
11/26/2021,5.98,6.0875,6.19,6.0725,11.75K,-0.66%
11/25/2021,6.02,6.1275,6.2,6.075,40.99K,0.00%
11/24/2021,6.02,6.15,6.18,6.055,18.99K,-0.17%
11/23/2021,6.03,6.135,6.18,6.0125,9.64K,0.17%
11/22/2021,6.02,6.06,6.17,6.03,12.35K,-0.17%
11/19/2021,6.03,6.15,6.19,6.03,9.63K,0.00%
11/18/2021,6.03,6.15,6.175,6.045,12.35K,0.00%
11/17/2021,6.03,6.15,6.175,6.02,11.45K,0.00%
11/16/2021,6.03,6.15,6.175,6.035,10.71K,0.00%
11/15/2021,6.03,6.06,6.18,6.025,9.63K,0.50%
11/12/2021,6,6.125,6.17,6.025,10.96K,0.00%
11/11/2021,6,6.125,6.17,6.03,7.19K,0.00%
11/10/2021,6,6.125,6.17,6.03,5.76K,0.00%
11/09/2021,6,6.11,6.2,6.0063,9.59K,0.00%
11/08/2021,6,6.06,6.1175,6.005,8.67K,0.00%
11/05/2021,6,6.1,6.112,6.005,7.75K,0.00%
11/04/2021,6,6.1,6.225,6.005,8.15K,0.00%
11/03/2021,6,6.1,6.11,6.0225,8.05K,0.00%
11/02/2021,6,6.11,6.175,5.96,7.31K,0.00%
11/01/2021,6,6.1,6.1267,6.005,7.70K,0.00%
10/29/2021,6,6.06,6.1275,5.97,6.26K,0.67%
10/28/2021,5.96,6.075,6.1,6.0275,6.72K,0.00%
10/27/2021,5.96,6.0688,6.25,5.97,11.50K,-0.67%
10/26/2021,6,6.1,6.195,6.0275,7.60K,0.00%
10/25/2021,6,6.1,6.26,5.975,7.53K,0.17%
10/22/2021,5.99,6.075,6.19,5.975,7.22K,0.17%
10/21/2021,5.98,6.0725,6.105,5.9725,8.76K,0.50%
10/20/2021,5.95,6.0688,6.12,5.96,9.06K,0.34%
10/19/2021,5.93,6.075,6.115,5.97,8.63K,-0.84%
10/18/2021,5.98,6.0337,6.105,5.9675,5.26K,0.00%
10/15/2021,5.98,6.065,6.0725,5.9575,7.02K,0.00%
10/14/2021,5.98,6.065,6.1125,5.9575,8.02K,0.00%
10/13/2021,5.98,6.065,6.075,5.95,7.60K,0.00%
10/12/2021,5.98,6.065,6.105,5.9575,6.10K,0.00%
10/11/2021,5.98,6.0337,6.095,5.95,7.26K,0.17%
10/08/2021,5.97,6.065,6.0825,5.9575,9.27K,-0.17%
10/07/2021,5.98,6.065,6.065,5.935,6.78K,0.00%
10/06/2021,5.98,6.065,6.08,5.95,8.90K,0.00%
10/05/2021,5.98,6.025,6.065,5.95,4.25K,0.17%
10/04/2021,5.97,6.0337,6.0601,5.935,7.60K,0.00%
10/01/2021,5.97,6.01,6.06,5.935,5.76K,0.00%
09/30/2021,5.97,6.01,6.0593,5.95,5.15K,0.00%
09/29/2021,5.97,6.0435,6.065,5.935,1.00K,0.51%
09/28/2021,5.94,6.04,6.08,5.9425,11.70K,-0.50%
